,compound,score
5574,O=C(NCCc1ccccc1)C(=O)NCC1OCCN1S(=O)(=O)c1ccc(Br)cc1,0
5575,O=C(CN(C1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1)NCc1ccncc1,0
5576,CN(C(=O)CCNC(=O)N1CC(=O)Nc2ccccc21)C1CCCCC1,0
5577,C[C@@H]1CC[C@@H](n2ncc(C(C)(C)O)n2)CN1C(=O)c1cccnc1-n1nccn1,1
5578,COc1ccc(CNC(=O)c2sc(-c3cncc(C)c3)nc2-c2cccc(F)c2)nc1OC,1
5579,Cc1ccc(-c2ncccn2)c(C(=O)N2CCC[C@@H](Oc3ccc(C(F)(F)F)cn3)[C@@H]2C)n1,1
5580,O=c1c2ccc(Cl)cc2[nH]c(=S)n1CCC1=CCCCC1,0
5581,NC(=O)COC(=O)CNC(=O)c1cc(Cl)cc([N+](=O)[O-])c1,1
5582,CCCN1CCN(C(=O)c2oc3ccccc3c2NC(=O)COc2ccc(OC)cc2)CC1,0
5583,CCN(CCc1nc(C(C)(C)O)c(C)o1)C(=O)c1cccnc1OCC(F)F,1
5584,O=C(CCNc1ccccc1)c1cccc([N+](=O)[O-])c1,0
5585,Cc1cc(C(=O)N2CC(F)(F)C[C@@H](C)C2CNc2ncc(Cl)cn2)c(-c2ccccn2)s1,1
5586,Cc1ccc(NC(=O)c2c(C(F)(F)F)nn(C)c2SCc2ccc(Cl)cc2)cc1C,0
5587,O=C(CCN1C(=O)c2cccc3cccc(c23)C1=O)NC1CCS(=O)(=O)C1,1
5588,CC(=O)N1CCN(c2nc3ccc([N+](=O)[O-])cc3s2)CC1,1
5589,O=[N+]([O-])c1ccc(Sc2nc3ccccc3o2)c([N+](=O)[O-])c1,1
5590,COC1=CC2=NC([C@]3(C)CCCN3C(=O)c3cc(C(F)(F)F)ccc3-n3nccn3)=NC2C=C1OC,1
5591,CCOC(=O)C1=C(CN2CCN(C(=O)c3ccco3)CC2)NC(=O)NC1c1ccccc1,0
5592,O=C(NC1CCCCNC1=O)c1ccco1,0
5593,CC(NCc1ccc(S(N)(=O)=O)cc1)C(=O)Nc1ccc([N+](=O)[O-])cc1Cl,1
5594,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@H](Nc3ccc(C(F)(F)F)cn3)[C@@H]2C)n1,1
5595,Cc1cc(NC(=O)CN2C(=O)N(C)C3(CCCCC3)C2=O)ccc1Br,0
5596,CC1=C(C)C2N=C(C3CCCN3C(=O)c3nc(C)sc3-c3ccccc3)N=C2C=C1,1
5597,COc1cccc(CN2CCN(Cc3nc(-c4cccc(F)c4F)oc3C)CC2=O)c1,0
5598,CCCCNC(=S)NNC(=O)c1cccnc1,0
5599,COC(=O)c1c(C)cc(OC(C)=O)c(C)c1OC(C)=O,0
5600,O=C(CSc1nnc(-c2ccccn2)n1Cc1ccccc1)Nc1ccc2c(c1)OCO2,0
5601,O=c1c2ccccc2ncn1-c1ccccc1[N+](=O)[O-],0
5602,COc1ccc(NC(=O)c2ccc3[nH]cnc3c2)cc1,0
5603,Cc1c(C(=O)N2CCC(n3nccc3NC(=O)C3CC3)CC2)[nH]c2ccc(Cl)cc12,0
5604,c1ccc2nc(-c3nc4ccccc4o3)ccc2c1,1
5605,COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(F)cc2-c2ncccn2)C1,1
5606,COC(CNC(=O)c1cnc2ccc(S(=O)(=O)N(C)c3ccc(F)cc3)cc2c1O)OC,0
5607,CCOc1ccccc1NC(=O)CN1CCC(NC(=O)c2ccccc2C)CC1,0
5608,COc1cccc(NC(=O)[C@@H]2CCCN2S(=O)(=O)c2cccc3cccnc23)c1,1
5609,CCOc1c(F)cccc1-c1noc([C@@H]2CCN2C(=O)c2cc(C)ccc2-n2nccn2)n1,1
5610,O=C(COC(=O)c1ccc2c(c1[N+](=O)[O-])C(=O)c1ccccc1C2=O)NC1CC1,1
5611,Cc1cccc(-c2cn(C)nc2C(=O)N2CC(F)(F)C[C@@H](C)C2CNc2cnc(C(F)(F)F)cn2)n1,1
5612,CC1=CC=CC2=NC([C@]3(C)CCCN3C(=O)c3cc(Cl)ccc3-n3nccn3)=NC12,1
5613,O=Nc1c2[nH]c3ccccc3[n+]([O-])c-2c2ccccc12,1
5614,COc1cccc(OC)c1C1CCCC(=O)N1Cc1cc(OC(F)F)ccn1,1
5615,O=C(c1cnsn1)N1CCN(c2ccccc2)CC1,0
5616,COC(=O)c1[nH]c2cccc(Cl)c2c1NC(=O)CN(C)C1CCCCC1,0
5617,COc1cccc(C(=O)NNC(=O)C2CCCO2)c1,0
5618,Cc1cc(NC(=O)C(C)SCC(=O)N(C)CC(=O)Nc2ccc(Br)cc2C)no1,0
5619,CN1CCN(c2cc(N3CCNCC3)ccc2[N+](=O)[O-])CC1,1
5620,Cc1ccc(-n2nccn2)c(C(=O)N2[C@H]3CC[C@@H]2[C@@H](COc2ccc(F)cn2)C3)n1,1
5621,O=[N+]([O-])c1ccc(N=NN(CCO)CCO)cc1,1
5622,CCCNC(=O)c1ccccc1NC(=O)CSCc1ccc(OC)cc1,0
5623,CC(C)C(=O)NC(=S)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0
5624,CC(CCN1CCN(c2ccccn2)CC1)c1ccccc1,0
5625,CCCOc1ccc(CN2C(=O)CCCC2c2c(OC)cccc2OC)cc1,1
5626,CCCCn1c(SCC(=O)c2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,0
5627,O=C(c1ccc(F)cc1-n1nccn1)N1CC2CC(Oc3ccc(C(F)(F)F)cn3)C1C2,1
5628,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3cn(C)c4ncccc34)no2)c1,1
5629,CCOCC(=O)Nc1nc2c(s1)C(=O)CC(C)(C)C2,0
5630,CCOc1ccc(C(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1,0
5631,C=CCn1c(SCCC#N)nnc1-c1ccncc1,0
5632,O=C(Nc1nnc(-c2ccccc2)o1)c1cc(-c2cccs2)nc2ccccc12,1
5633,CCOC(=O)c1c(C)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccccc2-n2nccn2)C1,1
5634,Cc1cnc(C(=O)N2CC3CC(Oc4ccc(C(F)F)cn4)C2C3)c(-c2ncccn2)c1,1
5635,COC(=O)CCC(=O)Nc1sc(C)c(C)c1C(N)=O,0
5636,COCCNC(=O)c1ccc(-c2csc(C)n2)cc1,0
5637,O=C1N(Cc2ccnc(-n3cccn3)c2)CCCC12CCN(c1cnc3ccccc3n1)CC2,1
5638,COc1ccc(C(=O)N2C[C@H](Oc3cc(C#N)ccn3)CC[C@H]2C)c(-n2nccn2)n1,1
5639,CCCCc1cc(=O)oc2cc(C)cc(OCC(=O)NCCN3CCOCC3)c12,0
5640,COc1ccc(NC(=O)N2CCCC(C(=O)NCc3ccccc3F)C2)cc1,0
5641,CC(=O)c1c(C)n(C2CCCCC2)c2ccc(O)cc12,0
5642,COc1ccc2nc(O)c(-c3noc(-c4ccccc4)n3)cc2c1,0
5643,Cc1ccc(NC(=O)CN(C)CC(=O)NC2CCCc3ccccc32)cc1,0
5644,COc1cc(C(=O)OCC(=O)N2c3ccccc3NC(=O)C2(C)C)ccc1OCC(C)C,1
5645,CSc1ccccc1NC(=O)c1ccco1,0
5646,COc1ccccc1OCCC(=O)OCC(=O)Nc1ccc2c(c1)OCO2,0
5647,O=C(C1CCCO1)N1CCN(C(=S)Nc2ccc(Br)cc2)CC1,0
5648,Cc1ccc(-n2nccn2)c(C(=O)N2CC3CC(C2)N(c2ncc4ccccc4n2)C3)c1,1
5649,CC(=O)c1cccc(NC(=O)N2CCCC2C(=O)Nc2ccccc2C)c1,0
5650,O=C(CN1CCCC1c1cccs1)Nc1cccc(S(=O)(=O)N2CCCC2)c1,1
5651,Cc1cc(C)nc(NC2CC3CCC2N3C(=O)c2cc(F)ccc2-n2nccn2)n1,1
5652,Cc1onc(-c2c(Cl)cccc2Cl)c1NC(=O)NNc1ccccn1,0
5653,Cc1cc(=O)oc2cc(Oc3ccc([N+](=O)[O-])cc3C(F)(F)F)ccc12,0
5654,C[C@]1(Nc2cnc(C(F)(F)F)cn2)CCC[C@@H]1NC(=O)c1ccccc1-c1ncccn1,1
5655,N#CCCN(C(=O)COC(=O)c1nc(Cl)ccc1Cl)c1ccccc1,0
5656,CN(C)Cc1c(O)c(Cl)cc2c3c(c(=O)oc12)CCCC3,0
5657,COC(=O)c1ccccc1C(=O)N1CC(c2nc(C(C)(C)O)c(C)o2)CC[C@H]1C,1
5658,COCCn1c([C@]2(C)CCCN2C(=O)c2cc(C)ccc2-c2cccc(F)c2)nc2cc(C)c(C)cc21,1
5659,O=C(NNC(=O)c1ccc2ccccc2n1)c1ccc(O)cc1,0
5660,CC(C)c1nc([C@@H]2CC[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)no1,1
5661,Cc1noc(-c2ccccc2C(=O)N2C[C@H](Oc3cc(OCC(F)F)ccn3)CC[C@H]2C)n1,1
5662,Cc1ccc(C(=O)N2CCC[C@@H](Nc3ncc(Cl)cn3)[C@@H]2C)c(-n2nccn2)c1,1
5663,Cc1cnn(CCC(=O)NNC(=S)Nc2cccc(Cl)c2)c1,0
5664,O=C(Nc1ccccc1)c1n[nH]c(Cn2cncn2)n1,0
5665,COc1ccc(CN(CC(=O)NCc2ccc(F)cc2)C(=O)CCC(=O)Nc2ccccn2)cc1,0
5666,CN(C(=O)CN1C(=O)c2ccc([N+](=O)[O-])cc2C1=O)C1CCCCC1,1
5667,O=C(NCCN1CCNC1=O)C1CCC(=O)N(Cc2cccc(C(F)(F)F)c2)C1,0
5668,COc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)Nc2ccc(Cl)c(Cl)c2)cc1,1
5669,COC(=O)Cn1c(O)c(N=NC(=O)CNC(=O)c2ccncc2)c2ccccc21,1
5670,COc1cccc(OC)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc2oc3ccccc3c2c1,1
5671,O=C(c1ccccc1-n1nccn1)N1CC2CN(c3nccc(-c4ccccc4)n3)CC2C1,1
5672,COc1ccc(C(=O)N2C[C@H](Oc3nccc4c3C(=O)OC4(C)C)CC[C@H]2C)c(-n2nccn2)c1,1
5673,Cc1ccccc1NCC(=O)N=Nc1c(O)[nH]c2ccc([N+](=O)[O-])cc12,0
5674,COc1ccc(N)cc1NC(=O)CN1CCCC1,0
5675,CS(=O)(=O)c1ccc(C(=O)OCC(=O)NC(=O)C2CCCCC2)cc1[N+](=O)[O-],1
5676,CCN(CC)S(=O)(=O)c1ccc(N2CCOCC2)c(NC(=O)C23CC4CC(CC(Cl)(C4)C2)C3)c1,0
5677,CCn1c(SCc2nc(CC(=O)Nc3ccccc3OC)no2)nnc1-c1cccs1,1
5678,CCCCCc1nc2ccccc2c(=O)n1N,0
5679,CN(C)C(CNC(=O)c1cc2ccccc2oc1=O)c1ccccc1,1
5680,Oc1ccccc1N1CCN(c2ncnc3scc(-c4ccc(F)cc4)c23)CC1,0
5681,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nc(-c3cccnc3Cl)no2)c1,1
5682,COc1ccc(CSc2nnnn2-c2ccc(C(=O)O)cc2)cc1,0
5683,CC(NC(=O)C(=O)NCCC1=CCCCC1)c1ccccc1,0
5684,CC(C)Oc1ccnc(N[C@@H]2C[C@@H](C)N(C(=O)c3ccccc3-n3nccn3)C2)c1,1
5685,O=C(Nc1nc[nH]n1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0
5686,CCC(=O)Nc1cc[n+](C2=Nc3ccccc3[N-]C2=C(C#N)C#N)cc1,1
5687,O=C(c1ccccc1-n1nccn1)N1CCOC[C@H]1Cc1ccc(Cl)c(-c2ncon2)c1,1
5688,Cc1cccc(OCC(=O)NCCCNC(=O)c2cnccn2)c1,0
5689,C=CCn1c(SCc2ccc3c(c2)OCO3)nc2scc(-c3ccco3)c2c1=O,0
5690,O=C(Oc1coc(CSc2ncccn2)cc1=O)c1ccco1,0
5691,CCOC(=O)c1sc(-c2ccc(C(F)(F)F)cc2)nc1O,0
5692,CCC(C)NC(=O)CSc1nc2ccsc2c(=O)n1-c1ccc(OC)cc1,0
5693,CCN(CC)c1cc2nc(C)n(Cc3ccccc3)c(=O)c2cc1NC(=O)C1CC1,0
5694,O=C1NC(=S)NC(=O)C1=NNc1ccc(S(=O)(=O)N2CCOCC2)cc1,1
5695,COc1cccc(OC)c1C(=O)N[C@H]1CCC[C@@H]1Oc1cc(C(F)(F)F)ccn1,1
5696,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@H](C)[C@H]2CNc2ccc(F)cn2)c1,1
5697,COc1ccc(-n2nc(C(=O)NCC(=O)NCCCN3CCN(C)CC3)c3ccccc3c2=O)cc1OC,0
5698,C=CCN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)NCC(c2cccs2)N2CCOCC2)c1,1
5699,Cc1ccc(N2CC(C(=O)N3CCC4(CC3)CC(=O)c3ccccc3O4)CC2=O)cc1,0
5700,CCOc1cccc(Cl)c1[C@@H]1C[C@@H](O)C(=O)N1Cc1ccc(OC(F)(F)F)cc1,1
5701,O=C(NCc1cccnc1)Nc1ccc(Br)cc1Cl,0
5702,COc1cccc(OC)c1C1CCC(=O)N1Cc1ccc(Oc2ccccc2)cc1,1
5703,COCCN1C(=O)C(O)=C(C(C)=O)C1c1ccc(OC)c(OC)c1,0
5704,CCOc1ccc(-c2nnc(N)o2)cc1,0
5705,Cc1ccc(-n2nccn2)c(C(=O)N2CCOC[C@H]2Cc2cc(-n3nccn3)ccc2C)c1,1
5706,CC(C)c1ccc(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)cc1,0
5707,COc1ccc2[nH]c3c(=O)n(CCCCC(=O)NCCN4CCCC4)c(=S)[nH]c3c2c1,0
5708,C[C@@H]1CCN(c2nc(N)c3ccsc3n2)CCN1C(=O)c1ccccc1-n1nccn1,1
5709,Cc1cccc(CSc2ccc(S(=O)(=O)N3CCCC3)cn2)c1,0
5710,CCCc1ccccc1C(=O)N1CC[C@H]2CCN(c3cc(C#N)ccn3)[C@H]2C1,1
5711,COc1ccc(S(=O)(=O)NCCc2c[nH]c3ccc(Cl)cc23)cc1,0
5712,COc1cc(NC(=O)c2noc3c2CCC3)c(OC)cc1Cl,0
5713,O=S(=O)(NCc1ccc2c(c1)OCO2)c1ccc2oc3ccccc3c2c1,1
5714,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@@H](C)[C@H]2CNc2ccc(C(F)(F)F)nn2)n1,1
5715,Cc1ccccc1-n1nc(C(=O)O)c(C)c(C#N)c1=O,1
5716,C[C@@H]1CC(F)(F)CN(C(=O)c2nn(C)nc2-c2ccccn2)C1CNc1ncc(C(F)(F)F)cn1,1
5717,COc1ccc(CC2c3cc(OC)c(OC)cc3CCN2C(C(=O)Nc2ccc3c(c2)OCO3)c2ccccc2)cc1OC,1
5718,COc1ccccc1NC(=O)Nc1ccccc1C(=O)NCCCN1CCOCC1,0
5719,COc1cccc(OC)c1C1CCCC(=O)N1Cc1cc(-c2ccccc2)on1,1
5720,CCOC(=O)CC1C(=O)NCCN1Cc1cccc(C(F)(F)F)c1,0
5721,CCc1cccc(NC(=O)COC(=O)c2cc([N+](=O)[O-])ccc2N2CCOCC2)c1,0
5722,CC1CCCC(NC(=O)C2CCCN2S(=O)(=O)c2cccc3nsnc23)C1C,1
5723,Cc1ccc2nc(O)c(C(c3nnnn3C3CCCC3)N3CCCc4ccccc43)cc2c1,0
5724,CCC(=O)N1CCN(c2ccccc2NC(=O)c2ccc(-c3cccc([N+](=O)[O-])c3)o2)CC1,0
5725,COCCNC(=O)c1cc(-c2cccnc2)nc2ccc(Br)cc12,0
5726,CC(C)(C)n1nc2c3c(ccc2c1O)C(=O)c1ccccc1C3=O,1
5727,Cn1ccc2c(CN3CCCC4(CCN(c5cnc6ccccc6n5)CC4)C3=O)cccc21,1
5728,COc1ccc(CCNC(=O)c2ccccc2C(=O)NCCc2ccc(OC)c(OC)c2)cc1OC,1
5729,O=C(c1c(F)cccc1-n1nccn1)N1C2CCC1C(Nc1ccc(C(F)(F)F)cn1)C2,1
5730,CCOC(=O)c1sc2nc3n(c(=O)c2c1C)CCC3,0
5731,Cc1ccccc1NC(=O)C1CCCN(S(=O)(=O)c2ccc3c(c2)C(C)(C)C(=O)N3C)C1,0
5732,O=C(CSc1nnc2ccccn12)NC(=O)c1cccc([N+](=O)[O-])c1,1
5733,CC1=CC2=NC([C@]3(C)CCCN3C(=O)c3cc(Cl)ccc3-n3nccn3)=NC2C=C1C,1
5734,Cc1sc([C@@H]2CC[C@@H](C)N(C(=O)c3ccsc3-c3ncccn3)C2)nc1C(C)(C)O,1
5735,N#CCNC(=O)C1c2ccccc2Oc2ccccc21,0
5736,COc1ccc(NC(=O)CC2C(=O)N(Cc3cccs3)C(=S)N2C(C)C)cc1,0
5737,CN1CN=C(NS(=O)(=O)c2ccc([N+](=O)[O-])cc2)NC1,1
5738,COC1CN(c2cccnc2C(=O)N[C@H]2CCC[C@@H]2Nc2nc3ccc(F)cc3s2)C1,1
5739,CC1(C)N=c2ccc([N+](=O)[O-])c(N)c2=[N+]1[O-],1
5740,CC1(C)CC(NC(=O)C23CCC(C)(C(=O)C2)C3(C)C)CC(C)(C)N1,0
5741,CC(C)n1ncc2c(C(=O)O)cc(C3CC3)nc21,0
5742,O=C1CN(C(=O)CSc2nc3ccccc3c(=O)n2CCCN2CCOCC2)c2ccccc2N1,0
5743,COc1cccc(-c2nn(C)c3sc(C(=O)N4CCN(c5ccccn5)CC4)cc23)c1,1
5744,COc1cccc(OC)c1C(=O)N1CC2CN(c3ccc(C(F)(F)F)cn3)CC2C1,1
5745,COc1cc(C(=O)N2CCC[C@H]2c2cc(-c3ccccc3)on2)c(-n2nccn2)cc1C,1
5746,CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(C)cc2)n1,0
5747,Cc1cc(C)c(CN2CCN(C(=O)Cn3cnc4c(NCc5ccccc5)ncnc43)CC2)c(C)c1,0
5748,CCOc1ccc(C(=S)NC2CCCCC2)cc1OC,0
5749,Cc1cc2c(C(=O)NCC3CCCC(C)N3C(=O)c3nc(C)sc3-c3ccc(F)cc3)cccc2o1,1
5750,COc1cc(-c2noc(C3CCCN(C(=O)c4ccccc4)C3)n2)cc(OC)c1OC,0
5751,CC1CCC2(CC1)NC(=O)N(CC(=O)Nc1cccnc1Cl)C2=O,0
5752,O=C(COc1ccc(Cl)cc1)NNC(=O)C(=O)NC1CCCCC1,0
5753,COc1c(F)cccc1-c1noc([C@@H]2CCCN2C(=O)c2ccc(Cl)cc2-n2nccn2)n1,1
5754,c1ccc(OCCSc2[nH]cnc3ncnc2-3)cc1,0
5755,COc1cccc(OC)c1C1CCCC(=O)N1Cc1ccc2ccccc2n1,1
5756,O=S(=O)(c1cccc(F)c1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0
5757,O=C(Nc1cccc(Cl)c1)Nc1ccnc(-c2cccnc2)n1,1
5758,O=C(c1cc(F)ccc1-c1ncccn1)N1CCOC1Cn1cc(-c2ccc(F)cc2)cn1,1
5759,COc1ccc(CC(=O)NC(C)c2ccc(S(N)(=O)=O)cc2)cc1S(=O)(=O)N1CCOCC1,0
5760,O=C(NC1CCN(C(=O)c2ccccc2Br)CC1)c1ccccc1,0
5761,c1ccc2nc3c(cc2c1)CCCCCC3,0
5762,CCOc1ccccc1C(=O)Nc1cc(C(=O)NCC(C)C)ccc1Cl,1
5763,Cc1ccc(-c2cn(C)nc2C(=O)N2CC(F)(F)C[C@@H](C)C2CNc2ncc(C(F)(F)F)cn2)cc1,1
5764,COc1ccc([C@@H]2CC=C(C(=O)O)[C@H](c3cccc(Cl)c3)N2S(=O)(=O)c2ccc(C)cc2)cc1OC,1
5765,CC(=O)c1ccc(NC(=O)CSc2nc(C3CC3)nc3ccccc23)cc1,0
5766,C=C1C[C@@H](C2=NC3C=C(C)C(C)=CC3=N2)N(C(=O)c2cc(C)c(C)cc2-n2nccn2)C1,1
5767,CC(C)c1ccc(CN(C)C(=O)c2ccc(S(=O)(=O)NCc3ccco3)cc2)cc1,1
5768,C#CC1(c2ccccc2C(=O)N2C[C@H](Oc3nccn4c(C(F)F)cnc34)CC[C@H]2C)CC1,1
5769,O=C(Nc1ccccc1)c1snc2c(O)ncnc12,1
5770,CC1=CC2=NC([C@@H]3[C@@H](C)CCN3C(=O)c3ccc(C)cc3-c3cccnc3)=NC2C=C1Cl,1
5771,O=C(CSc1nnc(-c2cccc(Cl)c2)o1)Nc1ccc2c(c1)OCCO2,0
5772,Cc1ccc(Sc2ncccc2[N+](=O)[O-])cc1,0
5773,CC(C)n1cc(-c2ncccn2)c(C(=O)N2CC(F)(F)C[C@@H](C)[C@H]2CNc2ncc(C(F)(F)F)cn2)n1,1
5774,COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2nc(C)cs2)cc1OC,1
5775,Cc1cccc(NC(=O)c2ccc(S(=O)(=O)N3CCCCCC3)cc2)n1,0
5776,CCn1c(SCC(=O)c2c(N)n(C3CC3)c(=O)[nH]c2=O)nnc1-c1ccoc1C,0
5777,CCN(CCNC(=O)Nc1ccc(Cl)cc1)c1ccccc1,1
5778,C=CCn1c(SCc2nc(O)c3ccc(C(F)(F)F)cc3n2)nc2sc(CC)cc2c1=O,0
5779,COc1c(C#N)ccnc1O[C@@H]1CC[C@@H](C)N(C(=O)c2ccc(C)cc2-n2nccn2)C1,1
5780,CC(C)C(=O)N1CCN(c2ccccc2NC(=O)c2ccc(C#N)cc2F)CC1,0
5781,CSc1cccc(NC(=O)c2ccc(Cl)c(S(=O)(=O)N3CCOCC3)c2)c1,0
5782,CC(=O)Nc1cccc(-c2nnc(SCc3ccccc3C#N)n2C)c1,0
5783,COc1cc(C(=O)N2CCCN(c3nc4cc(C)ccc4cc3C#N)CC2)cc(OC)c1OC,1
5784,Cc1ccc(-n2nccn2)c(C(=O)N2CCC[C@H]2c2nnc(-c3ccccc3OC(F)(F)F)s2)c1,1
5785,O=C(O)c1cc2nccc(-c3ccc(F)cc3)n2n1,1
5786,NC(=O)C1CCN(C2=C(Cl)C(=O)c3ccccc3C2=O)CC1,1
5787,CSc1nccc(-c2cccc(F)c2C(=O)N2CC3CN(c4nc(C)cc(C)n4)CC3C2)n1,1
5788,Nc1n[nH]c(SCc2nc(O)c3c(-c4cccs4)csc3n2)n1,0
5789,CC1CCCC(NC(=S)Nc2ccc(SC(F)F)cc2)C1C,0
5790,O=C(COC(=O)c1ccc(Br)o1)NCc1cccs1,0
5791,CCN(CC)C(=O)C1CCCN(c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])C1,0
5792,COC(=O)c1ccccc1NC(=O)Nc1cnccn1,0
5793,C=CCN(c1ccc(C(=O)NC(C)C)cc1)S(C)(=O)=O,0
5794,O=C(c1ccoc1)N1CCC[C@H]1c1nc(-c2cccc(Cl)c2)no1,1
5795,O=C(c1c(F)cccc1-n1nccn1)N1C2CCC1C(Oc1ccc(C(F)(F)F)nc1)C2,1
5796,COC1=CC2=NC([C@]3(C)CCCN3C(=O)c3ccccc3-c3cccc(C)c3)=NC2C=C1OC,1
5797,Cc1cccc(CN2CCc3c(OCC(=O)N4CCCc5ccccc54)cccc3C2=O)c1,0
5798,Cc1cccc(C(=O)NC2CCN(S(=O)(=O)c3ccccc3)CC2)c1,0
5799,Cc1onc(-c2ccccc2Cl)c1C(=O)N1CC[C@H]1c1nc(-c2cccc(Cl)c2C)no1,1
5800,O=C(NNC(=O)c1ccccn1)c1cccc([N+](=O)[O-])c1,0
5801,COc1ccc(-n2nccn2)c(C(=O)N2CC[C@H](C)[C@H]2C2=NC3C(C)=CC(Cl)=CC3=N2)c1,1
5802,CC1(C)Cc2ccccc2C(=O)N1,0
5803,Cc1cc(Cl)c(S(=O)(=O)N2CCSCC2)cc1OCC(N)=O,0
5804,COC(=O)c1cc(C(=O)OCC(=O)N(C)C2CCS(=O)(=O)C2)cc([N+](=O)[O-])c1,1
5805,O=C(OCC(=O)N1CCCC1)c1ccc(S(=O)(=O)N2CCOCC2)cc1,0
5806,Oc1ccc(CCNc2ncnc3ccc(Cl)cc23)cc1,1
5807,Cc1noc(-c2ccc(F)cc2C(=O)N2C[C@H](n3ncc(C(C)(C)O)n3)CC[C@H]2C)n1,1
5808,Cc1cc(C)c(OCC(=O)Nc2cccc(NC(=O)c3ccco3)c2)c(Br)c1,1
5809,CCCCn1c(N)c(N(CC(C)C)C(=O)c2ccc(-n3c(C)ccc3C)cc2)c(=O)[nH]c1=O,0
5810,Cc1cc(O)nc(SCC2(O)C3CC4CC(C3)CC2C4)n1,0
5811,COc1cccc(N2CCN(c3ccc4nnc(CCC(=O)Nc5ccc(C)cn5)n4n3)CC2)c1,0
5812,Clc1ccc(-c2nc(N3CCOCC3)nc3ccccc23)cc1,0
5813,CC(C)=CCN1CCN(Cc2coc3ccc(C)cc3c2=O)CC1CCO,0
5814,CC(c1c[nH]c2ccccc12)N1CCCC2(CCN(c3cnc4ccccc4n3)CC2)C1=O,1
5815,COc1c(Cl)cccc1-c1nc([C@@H]2CCN2C(=O)c2cc(Cl)c(C)cc2-n2nccn2)no1,1
5816,CN1CCCN(C(=O)COc2ccc(Br)cc2)CC1,0
5817,CC1(c2nnc(-c3cccc(Cl)c3)o2)CC(c2ccccc2F)=NO1,0
5818,Cc1noc(NC(=O)c2ccccc2Cl)c1C#N,0
5819,Cc1ccc(C)c(C(=O)COC(=O)c2nn(C)c(=O)c3ccccc23)c1,1
5820,Cc1ccn2c(C)cnc2c1C(=O)N1C2CCC1C(COc1ccccn1)C2,1
5821,C[C@@H]1CC(F)(F)CN(C(=O)c2cc(C#N)ccc2-c2ccc(F)cc2)C1CNc1ncc(Cl)cn1,1
5822,Oc1ccccc1N1CCN(Cc2nc(O)c3c(-c4ccccc4Cl)csc3n2)CC1,0
5823,CC1CN(C(=O)CCn2c(=O)oc3ccccc32)CC(C)O1,0
5824,CS(=O)(=O)c1ccc(C(=O)N2CC(=O)Nc3ccccc32)cc1,0
5825,COc1ccc(C2C(C(=O)c3ccco3)=C(O)C(=O)N2c2nnc(C)s2)cc1,0
5826,COc1ccc(CNn2cnnc2)c(O)c1,0
5827,Cc1oc(N2CC3CN(C(=O)c4ccccc4N4CCCC4)CC3C2)nc1C(C)(C)O,1
5828,COc1cc(OC)cc(-c2nc3cc(C)ccc3o2)c1,1
5829,Cc1cccc(NC(=O)Cn2c(=O)oc3cc(S(=O)(=O)N4CCCC4)ccc32)n1,0
5830,Cc1cccc(NC(=O)C2CCCN(S(=O)(=O)c3cccc4nsnc34)C2)n1,1
5831,Cc1nc2oc3c(O)ncnc3c2c2c1COC(C)(C)C2,0
5832,Cc1cc(C)nc(N[C@@H]2CCCN(C(=O)c3ccccc3-n3nccn3)[C@H]2C)n1,1
5833,O=C1N(Cc2nccc3ccccc23)CCCC12CCN(c1cnc3ccccc3n1)CC2,1
5834,CCOC(=O)c1c(C)[nH]c(C(C)=NNC(=O)c2cccs2)c1C,0
5835,CSC1=CC2=NC([C@@H]3CCCN3C(=O)c3cc(F)ccc3-n3nccn3)=NC2C=C1,1
5836,N#CCc1cc2ccc3cccc4ccc(c1)c2c34,0
5837,O=C(N[C@H]1CCC[C@@H]1Nc1cnc(C(F)(F)F)cn1)c1ncccc1-n1cccn1,1
5838,CCOc1ncccc1C1N=NC([C@@H]2CCN2C(=O)c2ccc(C)cc2-n2nccn2)=N1,1
